product_id,product_name,category,sub_category,brand,cost_price,list_price
PROD00609,PixelPro Smart Home Model-0609,Electronics,Smart Home,PixelPro,774.86,1394.58
PROD00610,HomeNest Furniture Model-0610,Home & Kitchen,Furniture,HomeNest,855.29,1402.85
PROD00611,ModeHub Men Model-0611,Fashion,Men,ModeHub,1338.18,2069.23
PROD00612,VelvetSkin Fragrance Model-0612,Beauty,Fragrance,VelvetSkin,1655.33,2065.27
PROD00613,BrightHome Kitchen Model-0613,Home & Kitchen,Kitchen,BrightHome,1133.59,2376.32
PROD00614,NovaTech Laptops Model-0614,Electronics,Laptops,NovaTech,1681.75,2223.84
PROD00615,PeakMotion Outdoor Model-0615,Sports,Outdoor,PeakMotion,3946.53,5447.81
PROD00616,CookCraft Decor Model-0616,Home & Kitchen,Decor,CookCraft,2453.83,4246.17
PROD00617,Trendora Accessories Model-0617,Fashion,Accessories,Trendora,1805.5,2234.96
PROD00618,PixelPro Smart Home Model-0618,Electronics,Smart Home,PixelPro,3312.88,6319.91
PROD00619,NovaTech Laptops Model-0619,Electronics,Laptops,NovaTech,6899.1,11378.7
PROD00620,VelvetSkin Skincare Model-0620,Beauty,Skincare,VelvetSkin,898.01,1932.17
PROD00621,Luma Fragrance Model-0621,Beauty,Fragrance,Luma,1608.64,2951.66
PROD00622,FitCore Running Model-0622,Sports,Running,FitCore,1066.45,2081.27
PROD00623,ActivePro Yoga Model-0623,Sports,Yoga,ActivePro,624.37,860.23
PROD00624,HomeNest Storage Model-0624,Home & Kitchen,Storage,HomeNest,735.31,1395.09
PROD00625,SoundMax Laptops Model-0625,Electronics,Laptops,SoundMax,888.92,1616.3
PROD00626,SoundMax Laptops Model-0626,Electronics,Laptops,SoundMax,447.28,876.53
PROD00627,StreetNine Men Model-0627,Fashion,Men,StreetNine,2403.8,5175.64
PROD00628,Astra Accessories Model-0628,Electronics,Accessories,Astra,612.03,1044.04
PROD00629,Astra Smart Home Model-0629,Electronics,Smart Home,Astra,766.9,1170.99
PROD00630,Luma Skincare Model-0630,Beauty,Skincare,Luma,2401.54,3306.21
PROD00631,VelvetSkin Makeup Model-0631,Beauty,Makeup,VelvetSkin,2109.61,2702.79
PROD00632,CookCraft Kitchen Model-0632,Home & Kitchen,Kitchen,CookCraft,1603.05,2565.01
PROD00633,Trendora Accessories Model-0633,Fashion,Accessories,Trendora,480.99,725.71
PROD00634,SoundMax Mobiles Model-0634,Electronics,Mobiles,SoundMax,2349.98,4502.28
PROD00635,Bloom Personal Care Model-0635,Beauty,Personal Care,Bloom,431.24,617.3
PROD00636,VelvetSkin Fragrance Model-0636,Beauty,Fragrance,VelvetSkin,2026.57,3606.45
PROD00637,CookCraft Appliances Model-0637,Home & Kitchen,Appliances,CookCraft,472.0,871.47
PROD00638,BrightHome Storage Model-0638,Home & Kitchen,Storage,BrightHome,688.36,1015.25
PROD00639,Viva Footwear Model-0639,Fashion,Footwear,Viva,952.67,1370.92
PROD00640,UrbanWeave Accessories Model-0640,Fashion,Accessories,UrbanWeave,933.61,1640.88
PROD00641,SoundMax Mobiles Model-0641,Electronics,Mobiles,SoundMax,902.6,1849.01
PROD00642,BrightHome Storage Model-0642,Home & Kitchen,Storage,BrightHome,1532.62,2355.96
PROD00643,StreetNine Kids Model-0643,Fashion,Kids,StreetNine,1697.19,2788.78
PROD00644,NovaTech Accessories Model-0644,Electronics,Accessories,NovaTech,141.97,181.53
PROD00645,PeakMotion Fitness Model-0645,Sports,Fitness,PeakMotion,1519.02,3130.82
PROD00646,FitCore Outdoor Model-0646,Sports,Outdoor,FitCore,392.47,593.05
PROD00647,Voltix Mobiles Model-0647,Electronics,Mobiles,Voltix,706.38,1431.06
PROD00648,Astra Smart Home Model-0648,Electronics,Smart Home,Astra,521.96,751.39
PROD00649,Luma Fragrance Model-0649,Beauty,Fragrance,Luma,475.75,759.58
PROD00650,RunX Fitness Model-0650,Sports,Fitness,RunX,483.78,908.19
PROD00651,PureAura Haircare Model-0651,Beauty,Haircare,PureAura,2009.97,2541.28
PROD00652,NovaTech Mobiles Model-0652,Electronics,Mobiles,NovaTech,2038.95,2582.14
PROD00653,ZenLiving Appliances Model-0653,Home & Kitchen,Appliances,ZenLiving,1691.53,3280.66
PROD00654,Astra Smart Home Model-0654,Electronics,Smart Home,Astra,2143.62,3805.71
PROD00655,ZenLiving Kitchen Model-0655,Home & Kitchen,Kitchen,ZenLiving,3169.55,6004.95
PROD00656,FlexGear Yoga Model-0656,Sports,Yoga,FlexGear,534.97,964.64
PROD00657,NovaTech Accessories Model-0657,Electronics,Accessories,NovaTech,972.72,1470.63
PROD00658,ZenLiving Appliances Model-0658,Home & Kitchen,Appliances,ZenLiving,351.99,545.53
PROD00659,PixelPro Laptops Model-0659,Electronics,Laptops,PixelPro,2610.93,3981.67
PROD00660,Trendora Kids Model-0660,Fashion,Kids,Trendora,1415.69,2743.95
PROD00661,Trendora Kids Model-0661,Fashion,Kids,Trendora,1838.74,3565.19
PROD00662,PixelPro Smart Home Model-0662,Electronics,Smart Home,PixelPro,442.15,890.87
PROD00663,Astra Accessories Model-0663,Electronics,Accessories,Astra,166.37,252.25
PROD00664,Astra Laptops Model-0664,Electronics,Laptops,Astra,1906.16,2493.81
PROD00665,PeakMotion Running Model-0665,Sports,Running,PeakMotion,258.19,552.79
PROD00666,Viva Kids Model-0666,Fashion,Kids,Viva,701.42,1461.8
PROD00667,SoundMax Accessories Model-0667,Electronics,Accessories,SoundMax,875.66,1386.02
PROD00668,PixelPro Audio Model-0668,Electronics,Audio,PixelPro,1239.64,1635.23
PROD00669,SoundMax Audio Model-0669,Electronics,Audio,SoundMax,1758.48,2653.34
PROD00670,FlexGear Outdoor Model-0670,Sports,Outdoor,FlexGear,699.99,1504.69
PROD00671,ZenLiving Storage Model-0671,Home & Kitchen,Storage,ZenLiving,102.61,169.77
PROD00672,ModeHub Kids Model-0672,Fashion,Kids,ModeHub,64.7,97.85
PROD00673,RunX Outdoor Model-0673,Sports,Outdoor,RunX,1432.55,2914.13
PROD00674,NovaTech Audio Model-0674,Electronics,Audio,NovaTech,685.16,1496.83
PROD00675,BrightHome Kitchen Model-0675,Home & Kitchen,Kitchen,BrightHome,501.9,764.68
PROD00676,Voltix Audio Model-0676,Electronics,Audio,Voltix,1000.63,1594.91
PROD00677,FlexGear Outdoor Model-0677,Sports,Outdoor,FlexGear,1623.56,3401.35
PROD00678,Astra Audio Model-0678,Electronics,Audio,Astra,1353.85,1648.01
PROD00679,StreetNine Kids Model-0679,Fashion,Kids,StreetNine,302.6,494.95
PROD00680,Voltix Smart Home Model-0680,Electronics,Smart Home,Voltix,549.42,982.8
PROD00681,ZenLiving Appliances Model-0681,Home & Kitchen,Appliances,ZenLiving,1054.75,1704.42
PROD00682,BrightHome Storage Model-0682,Home & Kitchen,Storage,BrightHome,143.47,193.21
PROD00683,RunX Outdoor Model-0683,Sports,Outdoor,RunX,169.7,245.94
PROD00684,Viva Footwear Model-0684,Fashion,Footwear,Viva,2302.64,4954.39
PROD00685,Voltix Mobiles Model-0685,Electronics,Mobiles,Voltix,836.06,1467.26
PROD00686,Luma Fragrance Model-0686,Beauty,Fragrance,Luma,1093.63,1619.25
PROD00687,ActivePro Yoga Model-0687,Sports,Yoga,ActivePro,690.49,1419.38
PROD00688,Luma Fragrance Model-0688,Beauty,Fragrance,Luma,770.84,1355.02
PROD00689,StreetNine Footwear Model-0689,Fashion,Footwear,StreetNine,717.78,1107.89
PROD00690,BrightHome Furniture Model-0690,Home & Kitchen,Furniture,BrightHome,248.6,422.31
PROD00691,VelvetSkin Makeup Model-0691,Beauty,Makeup,VelvetSkin,573.73,1231.29
PROD00692,Voltix Accessories Model-0692,Electronics,Accessories,Voltix,3115.56,4210.96
PROD00693,GlowLab Makeup Model-0693,Beauty,Makeup,GlowLab,1104.02,2379.02
PROD00694,CasaPlus Appliances Model-0694,Home & Kitchen,Appliances,CasaPlus,1172.61,2399.14
PROD00695,SoundMax Smart Home Model-0695,Electronics,Smart Home,SoundMax,1413.35,2737.89
PROD00696,Bloom Haircare Model-0696,Beauty,Haircare,Bloom,2770.68,5967.57
PROD00697,StreetNine Women Model-0697,Fashion,Women,StreetNine,623.88,1068.98
PROD00698,PureAura Makeup Model-0698,Beauty,Makeup,PureAura,399.18,494.72
PROD00699,SoundMax Audio Model-0699,Electronics,Audio,SoundMax,895.75,1428.33
PROD00700,CookCraft Storage Model-0700,Home & Kitchen,Storage,CookCraft,408.64,755.46
PROD00701,FitCore Yoga Model-0701,Sports,Yoga,FitCore,3322.87,4239.43
PROD00702,Luma Haircare Model-0702,Beauty,Haircare,Luma,4400.23,9450.45
PROD00703,PureAura Skincare Model-0703,Beauty,Skincare,PureAura,1441.41,2490.67
PROD00704,Trendora Accessories Model-0704,Fashion,Accessories,Trendora,3704.56,5953.95
PROD00705,Voltix Mobiles Model-0705,Electronics,Mobiles,Voltix,605.14,1326.1
PROD00706,SoundMax Smart Home Model-0706,Electronics,Smart Home,SoundMax,1312.49,2393.87
PROD00707,FitCore Team Sports Model-0707,Sports,Team Sports,FitCore,1170.83,1709.93
PROD00708,BrightHome Furniture Model-0708,Home & Kitchen,Furniture,BrightHome,757.66,1370.45
PROD00709,BrightHome Storage Model-0709,Home & Kitchen,Storage,BrightHome,748.74,1230.66
PROD00710,NovaTech Accessories Model-0710,Electronics,Accessories,NovaTech,1208.19,1999.23
PROD00711,PixelPro Laptops Model-0711,Electronics,Laptops,PixelPro,1411.02,2395.86
PROD00712,FitCore Yoga Model-0712,Sports,Yoga,FitCore,1775.75,3030.42
PROD00713,Luma Fragrance Model-0713,Beauty,Fragrance,Luma,467.01,818.14
PROD00714,ModeHub Accessories Model-0714,Fashion,Accessories,ModeHub,2475.77,5158.81
PROD00715,CasaPlus Furniture Model-0715,Home & Kitchen,Furniture,CasaPlus,150.77,311.86
PROD00716,Astra Laptops Model-0716,Electronics,Laptops,Astra,332.89,548.36
PROD00717,ZenLiving Decor Model-0717,Home & Kitchen,Decor,ZenLiving,651.63,1282.51
PROD00718,CookCraft Appliances Model-0718,Home & Kitchen,Appliances,CookCraft,3942.28,5791.09
PROD00719,Viva Accessories Model-0719,Fashion,Accessories,Viva,4036.98,5649.76
PROD00720,Voltix Smart Home Model-0720,Electronics,Smart Home,Voltix,1162.92,1422.57
PROD00721,StreetNine Footwear Model-0721,Fashion,Footwear,StreetNine,1072.19,1883.02
PROD00722,Trendora Women Model-0722,Fashion,Women,Trendora,665.59,1142.33
PROD00723,Astra Accessories Model-0723,Electronics,Accessories,Astra,451.38,836.23
PROD00724,Bloom Fragrance Model-0724,Beauty,Fragrance,Bloom,212.4,278.47
PROD00725,FlexGear Team Sports Model-0725,Sports,Team Sports,FlexGear,639.67,1081.84
PROD00726,Viva Accessories Model-0726,Fashion,Accessories,Viva,2220.38,3299.7
PROD00727,Astra Accessories Model-0727,Electronics,Accessories,Astra,1216.64,1893.77
PROD00728,VelvetSkin Haircare Model-0728,Beauty,Haircare,VelvetSkin,1905.74,3683.97
PROD00729,Viva Kids Model-0729,Fashion,Kids,Viva,84.02,117.9
PROD00730,Voltix Accessories Model-0730,Electronics,Accessories,Voltix,152.76,205.01
PROD00731,Trendora Kids Model-0731,Fashion,Kids,Trendora,871.58,1427.11
PROD00732,ZenLiving Furniture Model-0732,Home & Kitchen,Furniture,ZenLiving,618.61,996.02
PROD00733,StreetNine Men Model-0733,Fashion,Men,StreetNine,390.43,686.87
PROD00734,Voltix Audio Model-0734,Electronics,Audio,Voltix,965.73,1445.18
PROD00735,Bloom Fragrance Model-0735,Beauty,Fragrance,Bloom,370.72,486.64
PROD00736,StreetNine Kids Model-0736,Fashion,Kids,StreetNine,916.27,1612.02
PROD00737,FlexGear Yoga Model-0737,Sports,Yoga,FlexGear,583.22,815.32
PROD00738,Astra Audio Model-0738,Electronics,Audio,Astra,1397.45,2074.51
PROD00739,UrbanWeave Accessories Model-0739,Fashion,Accessories,UrbanWeave,96.47,188.92
PROD00740,BrightHome Decor Model-0740,Home & Kitchen,Decor,BrightHome,802.67,1243.09
PROD00741,NovaTech Laptops Model-0741,Electronics,Laptops,NovaTech,1650.66,2650.51
PROD00742,PureAura Skincare Model-0742,Beauty,Skincare,PureAura,3340.51,4206.78
PROD00743,CookCraft Storage Model-0743,Home & Kitchen,Storage,CookCraft,1156.44,2294.59
PROD00744,UrbanWeave Women Model-0744,Fashion,Women,UrbanWeave,1301.8,1571.93
PROD00745,PixelPro Mobiles Model-0745,Electronics,Mobiles,PixelPro,1017.28,2148.76
PROD00746,Trendora Accessories Model-0746,Fashion,Accessories,Trendora,254.87,423.55
PROD00747,PeakMotion Yoga Model-0747,Sports,Yoga,PeakMotion,3015.57,4699.99
PROD00748,PeakMotion Team Sports Model-0748,Sports,Team Sports,PeakMotion,1003.25,1470.04
PROD00749,NovaTech Smart Home Model-0749,Electronics,Smart Home,NovaTech,3558.56,4686.73
PROD00750,ZenLiving Furniture Model-0750,Home & Kitchen,Furniture,ZenLiving,2117.75,4075.18
PROD00751,FlexGear Yoga Model-0751,Sports,Yoga,FlexGear,220.55,433.85
PROD00752,CookCraft Decor Model-0752,Home & Kitchen,Decor,CookCraft,944.51,1384.76
PROD00753,Viva Kids Model-0753,Fashion,Kids,Viva,412.43,755.05
PROD00754,Trendora Accessories Model-0754,Fashion,Accessories,Trendora,1956.69,2444.24
PROD00755,FitCore Running Model-0755,Sports,Running,FitCore,926.87,1732.95
PROD00756,GlowLab Fragrance Model-0756,Beauty,Fragrance,GlowLab,82.37,157.23
PROD00757,RunX Outdoor Model-0757,Sports,Outdoor,RunX,955.75,2102.02
PROD00758,FitCore Fitness Model-0758,Sports,Fitness,FitCore,2048.65,4006.48
PROD00759,HomeNest Appliances Model-0759,Home & Kitchen,Appliances,HomeNest,1496.85,2196.05
PROD00760,GlowLab Haircare Model-0760,Beauty,Haircare,GlowLab,5501.08,8391.53
PROD00761,RunX Yoga Model-0761,Sports,Yoga,RunX,1147.59,2426.19
PROD00762,Trendora Footwear Model-0762,Fashion,Footwear,Trendora,254.75,337.13
PROD00763,ModeHub Women Model-0763,Fashion,Women,ModeHub,159.17,216.89
PROD00764,UrbanWeave Kids Model-0764,Fashion,Kids,UrbanWeave,759.02,1404.22
PROD00765,BrightHome Storage Model-0765,Home & Kitchen,Storage,BrightHome,779.71,1314.36
PROD00766,CookCraft Appliances Model-0766,Home & Kitchen,Appliances,CookCraft,795.77,1446.78
PROD00767,SoundMax Audio Model-0767,Electronics,Audio,SoundMax,1742.68,2863.43
PROD00768,CookCraft Furniture Model-0768,Home & Kitchen,Furniture,CookCraft,2160.5,4030.08
PROD00769,CookCraft Storage Model-0769,Home & Kitchen,Storage,CookCraft,1782.64,2647.35
PROD00770,ModeHub Kids Model-0770,Fashion,Kids,ModeHub,1898.76,2684.13
PROD00771,CasaPlus Storage Model-0771,Home & Kitchen,Storage,CasaPlus,1316.24,2304.29
PROD00772,FitCore Yoga Model-0772,Sports,Yoga,FitCore,588.7,1281.5
PROD00773,StreetNine Accessories Model-0773,Fashion,Accessories,StreetNine,152.0,311.79
PROD00774,ModeHub Footwear Model-0774,Fashion,Footwear,ModeHub,2959.49,6112.68
PROD00775,GlowLab Makeup Model-0775,Beauty,Makeup,GlowLab,1297.96,2668.69
PROD00776,Voltix Audio Model-0776,Electronics,Audio,Voltix,203.81,257.21
PROD00777,ModeHub Accessories Model-0777,Fashion,Accessories,ModeHub,3604.37,4687.16
PROD00778,PureAura Fragrance Model-0778,Beauty,Fragrance,PureAura,249.34,355.83
PROD00779,BrightHome Kitchen Model-0779,Home & Kitchen,Kitchen,BrightHome,346.76,560.36
PROD00780,VelvetSkin Personal Care Model-0780,Beauty,Personal Care,VelvetSkin,463.18,642.37
PROD00781,BrightHome Appliances Model-0781,Home & Kitchen,Appliances,BrightHome,460.75,640.9
PROD00782,Astra Audio Model-0782,Electronics,Audio,Astra,449.34,830.73
PROD00783,UrbanWeave Kids Model-0783,Fashion,Kids,UrbanWeave,791.5,1617.72
PROD00784,ZenLiving Kitchen Model-0784,Home & Kitchen,Kitchen,ZenLiving,826.05,1735.34
PROD00785,HomeNest Decor Model-0785,Home & Kitchen,Decor,HomeNest,1324.7,1894.93
PROD00786,NovaTech Audio Model-0786,Electronics,Audio,NovaTech,1193.39,1586.37
PROD00787,FlexGear Team Sports Model-0787,Sports,Team Sports,FlexGear,2273.46,4801.96
PROD00788,HomeNest Kitchen Model-0788,Home & Kitchen,Kitchen,HomeNest,950.48,2024.57
PROD00789,HomeNest Appliances Model-0789,Home & Kitchen,Appliances,HomeNest,393.81,602.12
PROD00790,SoundMax Laptops Model-0790,Electronics,Laptops,SoundMax,580.16,1241.27
PROD00791,Voltix Laptops Model-0791,Electronics,Laptops,Voltix,1330.96,1928.54
PROD00792,RunX Running Model-0792,Sports,Running,RunX,962.11,1667.51
PROD00793,Bloom Personal Care Model-0793,Beauty,Personal Care,Bloom,1415.56,2847.24
PROD00794,StreetNine Kids Model-0794,Fashion,Kids,StreetNine,803.1,1761.88
PROD00795,CasaPlus Decor Model-0795,Home & Kitchen,Decor,CasaPlus,627.12,1086.92
PROD00796,ActivePro Outdoor Model-0796,Sports,Outdoor,ActivePro,675.2,1099.28
PROD00797,PureAura Skincare Model-0797,Beauty,Skincare,PureAura,252.77,366.14
PROD00798,Viva Footwear Model-0798,Fashion,Footwear,Viva,204.0,387.71
PROD00799,ActivePro Team Sports Model-0799,Sports,Team Sports,ActivePro,1116.41,1422.28
PROD00800,ModeHub Women Model-0800,Fashion,Women,ModeHub,1254.57,1885.41
PROD00801,Bloom Fragrance Model-0801,Beauty,Fragrance,Bloom,405.09,780.23
PROD00802,PixelPro Mobiles Model-0802,Electronics,Mobiles,PixelPro,1860.94,3128.81
PROD00803,Bloom Skincare Model-0803,Beauty,Skincare,Bloom,1019.82,1519.67
PROD00804,SoundMax Smart Home Model-0804,Electronics,Smart Home,SoundMax,1058.43,1405.43
PROD00805,FlexGear Yoga Model-0805,Sports,Yoga,FlexGear,291.47,628.41
PROD00806,ModeHub Men Model-0806,Fashion,Men,ModeHub,158.64,343.68
PROD00807,BrightHome Appliances Model-0807,Home & Kitchen,Appliances,BrightHome,5269.39,9591.47
PROD00808,Viva Women Model-0808,Fashion,Women,Viva,1699.82,2713.84
PROD00809,ModeHub Men Model-0809,Fashion,Men,ModeHub,370.67,620.12
PROD00810,CookCraft Furniture Model-0810,Home & Kitchen,Furniture,CookCraft,294.5,501.15
PROD00811,NovaTech Smart Home Model-0811,Electronics,Smart Home,NovaTech,492.67,1021.27
PROD00812,StreetNine Accessories Model-0812,Fashion,Accessories,StreetNine,2382.11,3247.31
PROD00813,RunX Outdoor Model-0813,Sports,Outdoor,RunX,1851.24,3022.96
PROD00814,Voltix Laptops Model-0814,Electronics,Laptops,Voltix,385.08,701.13
PROD00815,NovaTech Audio Model-0815,Electronics,Audio,NovaTech,860.39,1203.0
PROD00816,VelvetSkin Skincare Model-0816,Beauty,Skincare,VelvetSkin,1200.08,1602.4
PROD00817,SoundMax Laptops Model-0817,Electronics,Laptops,SoundMax,1002.05,1388.5
PROD00818,PixelPro Laptops Model-0818,Electronics,Laptops,PixelPro,1113.97,1370.66
PROD00819,SoundMax Audio Model-0819,Electronics,Audio,SoundMax,438.35,794.84
PROD00820,HomeNest Furniture Model-0820,Home & Kitchen,Furniture,HomeNest,458.04,968.35
PROD00821,CookCraft Appliances Model-0821,Home & Kitchen,Appliances,CookCraft,409.8,532.27
PROD00822,NovaTech Accessories Model-0822,Electronics,Accessories,NovaTech,212.86,388.14
PROD00823,SoundMax Laptops Model-0823,Electronics,Laptops,SoundMax,831.76,1436.31
PROD00824,ZenLiving Appliances Model-0824,Home & Kitchen,Appliances,ZenLiving,736.73,1235.92
PROD00825,PixelPro Laptops Model-0825,Electronics,Laptops,PixelPro,797.33,1051.63
PROD00826,Trendora Kids Model-0826,Fashion,Kids,Trendora,1808.97,2469.87
PROD00827,GlowLab Skincare Model-0827,Beauty,Skincare,GlowLab,1826.64,2958.38
PROD00828,Trendora Women Model-0828,Fashion,Women,Trendora,568.85,829.96
PROD00829,ActivePro Yoga Model-0829,Sports,Yoga,ActivePro,324.43,479.69
PROD00830,FitCore Outdoor Model-0830,Sports,Outdoor,FitCore,883.9,1847.25
PROD00831,ModeHub Women Model-0831,Fashion,Women,ModeHub,821.79,1298.26
PROD00832,HomeNest Decor Model-0832,Home & Kitchen,Decor,HomeNest,1084.63,1516.38
PROD00833,Viva Accessories Model-0833,Fashion,Accessories,Viva,327.04,420.7
PROD00834,Trendora Footwear Model-0834,Fashion,Footwear,Trendora,616.52,890.2
PROD00835,Viva Accessories Model-0835,Fashion,Accessories,Viva,1752.3,2134.21
PROD00836,BrightHome Kitchen Model-0836,Home & Kitchen,Kitchen,BrightHome,586.55,928.93
PROD00837,NovaTech Mobiles Model-0837,Electronics,Mobiles,NovaTech,759.24,1339.51
PROD00838,BrightHome Decor Model-0838,Home & Kitchen,Decor,BrightHome,610.97,993.18
PROD00839,PixelPro Accessories Model-0839,Electronics,Accessories,PixelPro,490.88,875.8
PROD00840,VelvetSkin Haircare Model-0840,Beauty,Haircare,VelvetSkin,986.37,1395.43
PROD00841,StreetNine Accessories Model-0841,Fashion,Accessories,StreetNine,238.99,303.99
PROD00842,RunX Fitness Model-0842,Sports,Fitness,RunX,1406.47,2318.77
PROD00843,StreetNine Footwear Model-0843,Fashion,Footwear,StreetNine,352.85,739.75
PROD00844,PeakMotion Yoga Model-0844,Sports,Yoga,PeakMotion,2587.31,3783.41
PROD00845,HomeNest Appliances Model-0845,Home & Kitchen,Appliances,HomeNest,290.18,404.83
PROD00846,HomeNest Appliances Model-0846,Home & Kitchen,Appliances,HomeNest,3415.5,6478.99
PROD00847,FitCore Fitness Model-0847,Sports,Fitness,FitCore,2462.0,3253.56
PROD00848,PixelPro Laptops Model-0848,Electronics,Laptops,PixelPro,584.16,829.09
PROD00849,Viva Men Model-0849,Fashion,Men,Viva,337.19,593.67
PROD00850,ZenLiving Decor Model-0850,Home & Kitchen,Decor,ZenLiving,916.15,1684.36
PROD00851,Trendora Accessories Model-0851,Fashion,Accessories,Trendora,572.74,1148.87
PROD00852,BrightHome Storage Model-0852,Home & Kitchen,Storage,BrightHome,1648.16,3357.18
PROD00853,FitCore Outdoor Model-0853,Sports,Outdoor,FitCore,355.08,506.26
PROD00854,Luma Skincare Model-0854,Beauty,Skincare,Luma,1000.2,2038.7
PROD00855,CookCraft Furniture Model-0855,Home & Kitchen,Furniture,CookCraft,440.22,639.1
PROD00856,Trendora Footwear Model-0856,Fashion,Footwear,Trendora,911.1,1675.27
PROD00857,GlowLab Makeup Model-0857,Beauty,Makeup,GlowLab,384.9,837.49
PROD00858,Voltix Mobiles Model-0858,Electronics,Mobiles,Voltix,442.28,819.35
PROD00859,FlexGear Yoga Model-0859,Sports,Yoga,FlexGear,237.05,499.68
PROD00860,StreetNine Footwear Model-0860,Fashion,Footwear,StreetNine,898.34,1218.36
PROD00861,RunX Running Model-0861,Sports,Running,RunX,891.57,1087.4
PROD00862,FlexGear Outdoor Model-0862,Sports,Outdoor,FlexGear,913.63,1473.83
PROD00863,SoundMax Smart Home Model-0863,Electronics,Smart Home,SoundMax,2225.22,2929.43
PROD00864,PixelPro Mobiles Model-0864,Electronics,Mobiles,PixelPro,1956.93,2827.94
PROD00865,NovaTech Audio Model-0865,Electronics,Audio,NovaTech,315.87,569.06
PROD00866,NovaTech Accessories Model-0866,Electronics,Accessories,NovaTech,483.54,895.7
PROD00867,NovaTech Laptops Model-0867,Electronics,Laptops,NovaTech,429.77,750.7
PROD00868,UrbanWeave Men Model-0868,Fashion,Men,UrbanWeave,1768.24,3817.49
PROD00869,HomeNest Storage Model-0869,Home & Kitchen,Storage,HomeNest,625.06,1000.74
PROD00870,FlexGear Running Model-0870,Sports,Running,FlexGear,1065.79,1946.64
PROD00871,RunX Fitness Model-0871,Sports,Fitness,RunX,1315.0,1965.95
PROD00872,StreetNine Accessories Model-0872,Fashion,Accessories,StreetNine,882.15,1778.02
PROD00873,GlowLab Skincare Model-0873,Beauty,Skincare,GlowLab,1813.18,3175.16
PROD00874,ModeHub Accessories Model-0874,Fashion,Accessories,ModeHub,433.28,606.93
PROD00875,CasaPlus Kitchen Model-0875,Home & Kitchen,Kitchen,CasaPlus,1015.8,2132.12
PROD00876,SoundMax Audio Model-0876,Electronics,Audio,SoundMax,198.22,370.93
PROD00877,SoundMax Accessories Model-0877,Electronics,Accessories,SoundMax,2122.57,3779.42
PROD00878,PixelPro Smart Home Model-0878,Electronics,Smart Home,PixelPro,528.44,682.07
PROD00879,SoundMax Audio Model-0879,Electronics,Audio,SoundMax,1314.83,2861.84
PROD00880,ModeHub Women Model-0880,Fashion,Women,ModeHub,307.37,375.61
PROD00881,Viva Men Model-0881,Fashion,Men,Viva,553.92,948.58
PROD00882,FlexGear Fitness Model-0882,Sports,Fitness,FlexGear,2513.81,3813.92
PROD00883,Viva Accessories Model-0883,Fashion,Accessories,Viva,265.29,479.44
PROD00884,Astra Mobiles Model-0884,Electronics,Mobiles,Astra,1508.4,2364.27
PROD00885,SoundMax Laptops Model-0885,Electronics,Laptops,SoundMax,889.8,1529.76
PROD00886,PixelPro Audio Model-0886,Electronics,Audio,PixelPro,1597.48,3336.37
PROD00887,CookCraft Decor Model-0887,Home & Kitchen,Decor,CookCraft,542.52,805.03
PROD00888,FitCore Yoga Model-0888,Sports,Yoga,FitCore,643.19,1010.12
PROD00889,CasaPlus Kitchen Model-0889,Home & Kitchen,Kitchen,CasaPlus,1004.75,1709.2
PROD00890,PeakMotion Yoga Model-0890,Sports,Yoga,PeakMotion,849.04,1695.15
PROD00891,Bloom Haircare Model-0891,Beauty,Haircare,Bloom,981.09,1560.28
PROD00892,NovaTech Smart Home Model-0892,Electronics,Smart Home,NovaTech,982.04,1956.55
PROD00893,SoundMax Laptops Model-0893,Electronics,Laptops,SoundMax,518.32,720.96
PROD00894,NovaTech Mobiles Model-0894,Electronics,Mobiles,NovaTech,464.26,1020.77
PROD00895,FitCore Fitness Model-0895,Sports,Fitness,FitCore,1337.55,2637.83
PROD00896,NovaTech Accessories Model-0896,Electronics,Accessories,NovaTech,1965.84,3580.37
PROD00897,HomeNest Decor Model-0897,Home & Kitchen,Decor,HomeNest,3135.94,6017.14
PROD00898,Trendora Women Model-0898,Fashion,Women,Trendora,1046.71,1456.79
PROD00899,VelvetSkin Haircare Model-0899,Beauty,Haircare,VelvetSkin,1131.21,1964.62
PROD00900,FitCore Outdoor Model-0900,Sports,Outdoor,FitCore,546.09,1062.51
PROD00901,ModeHub Footwear Model-0901,Fashion,Footwear,ModeHub,2231.85,3632.88
PROD00902,Astra Accessories Model-0902,Electronics,Accessories,Astra,400.62,751.74
PROD00903,VelvetSkin Skincare Model-0903,Beauty,Skincare,VelvetSkin,1583.86,3260.71
PROD00904,PeakMotion Running Model-0904,Sports,Running,PeakMotion,145.53,268.24
PROD00905,Voltix Accessories Model-0905,Electronics,Accessories,Voltix,749.16,1300.79
PROD00906,Viva Men Model-0906,Fashion,Men,Viva,2659.34,4095.49
PROD00907,Astra Accessories Model-0907,Electronics,Accessories,Astra,824.84,1130.53
PROD00908,NovaTech Accessories Model-0908,Electronics,Accessories,NovaTech,523.44,1063.86
PROD00909,RunX Running Model-0909,Sports,Running,RunX,323.25,660.48
PROD00910,UrbanWeave Women Model-0910,Fashion,Women,UrbanWeave,816.06,1403.98
PROD00911,NovaTech Laptops Model-0911,Electronics,Laptops,NovaTech,1120.13,1680.44
PROD00912,ModeHub Women Model-0912,Fashion,Women,ModeHub,2137.93,4196.43
